order_id,user_id,product_id,product_name,quantity,price,order_date,payment_method,city
1634,U025,P005,Earbuds,1,1999,2025-07-22 07:01:56,Credit Card,Delhi
1635,U055,P007,Screen Guard,3,199,2025-07-17 15:52:01,COD,Hyderabad
1636,U122,P003,Power Bank,1,999,2025-07-20 00:49:17,UPI,Pune
1637,U176,P003,Power Bank,3,999,2025-07-30 17:42:27,COD,Pune
1638,U169,P001,Bluetooth Speaker,1,1499,2025-07-29 09:30:30,Netbanking,Hyderabad
1639,U005,P002,Mobile Cover,3,299,2025-07-28 03:48:17,Credit Card,Bengaluru
1640,U193,P007,Screen Guard,3,199,2025-07-12 05:54:41,Wallet,Kolkata
1641,U020,P003,Power Bank,1,999,2025-07-11 15:33:31,COD,Bengaluru
1642,U062,P005,Earbuds,2,1999,2025-07-23 10:38:25,COD,Mumbai
1643,U085,P004,Smart Watch,3,3499,2025-08-04 03:02:53,Credit Card,Kolkata
1644,U177,P006,Charger,1,699,2025-08-02 07:30:34,COD,Kolkata
1645,U191,P003,Power Bank,1,999,2025-08-01 00:53:07,UPI,Mumbai
1646,U112,P002,Mobile Cover,1,299,2025-07-20 12:31:49,Netbanking,Mumbai
1647,U155,P007,Screen Guard,3,199,2025-07-20 06:49:39,COD,Pune
1648,U102,P007,Screen Guard,2,199,2025-07-20 17:32:08,UPI,Hyderabad
1649,U163,P003,Power Bank,2,999,2025-07-17 18:22:57,Wallet,Bengaluru
1650,U059,P003,Power Bank,3,999,2025-07-31 01:50:57,Wallet,Bengaluru
1651,U111,P002,Mobile Cover,3,299,2025-07-24 17:59:06,COD,Mumbai
1652,U170,P004,Smart Watch,1,3499,2025-08-01 18:51:36,COD,Chennai
1653,U076,P007,Screen Guard,1,199,2025-07-07 05:02:47,UPI,Hyderabad
1654,U022,P003,Power Bank,1,999,2025-07-06 04:06:43,Wallet,Kolkata
1655,U183,P007,Screen Guard,3,199,2025-07-20 15:03:36,Credit Card,Chennai
1656,U190,P004,Smart Watch,2,3499,2025-07-20 09:00:11,Netbanking,Kolkata
1657,U028,P001,Bluetooth Speaker,1,1499,2025-07-12 06:42:30,Netbanking,Hyderabad
1658,U114,P003,Power Bank,2,999,2025-07-16 02:47:00,UPI,Bengaluru
1659,U034,P001,Bluetooth Speaker,1,1499,2025-07-28 02:27:47,Wallet,Mumbai
1660,U115,P005,Earbuds,3,1999,2025-07-30 17:00:52,COD,Bengaluru
1661,U105,P001,Bluetooth Speaker,1,1499,2025-07-09 07:39:13,UPI,Hyderabad
1662,U091,P005,Earbuds,1,1999,2025-07-14 00:57:04,COD,Bengaluru
1663,U154,P007,Screen Guard,2,199,2025-07-30 22:51:23,Wallet,Delhi
1664,U004,P003,Power Bank,2,999,2025-07-10 21:47:33,Wallet,Hyderabad
1665,U200,P001,Bluetooth Speaker,3,1499,2025-07-29 19:54:00,COD,Delhi
1666,U063,P005,Earbuds,3,1999,2025-07-13 05:16:44,Credit Card,Hyderabad
1667,U176,P004,Smart Watch,1,3499,2025-07-06 02:02:27,Credit Card,Pune
1668,U069,P003,Power Bank,2,999,2025-07-15 22:07:58,Wallet,Bengaluru
1669,U038,P001,Bluetooth Speaker,1,1499,2025-07-10 14:43:06,Wallet,Mumbai
1670,U071,P004,Smart Watch,2,3499,2025-07-20 19:55:16,Wallet,Hyderabad
1671,U020,P003,Power Bank,2,999,2025-07-14 11:21:01,Credit Card,Bengaluru
1672,U185,P006,Charger,2,699,2025-07-13 23:15:24,COD,Chennai
1673,U158,P002,Mobile Cover,2,299,2025-07-17 15:07:36,UPI,Bengaluru
1674,U035,P003,Power Bank,1,999,2025-07-25 11:10:21,Wallet,Mumbai
1675,U086,P007,Screen Guard,3,199,2025-08-01 23:52:09,Wallet,Mumbai
1676,U085,P004,Smart Watch,2,3499,2025-07-23 19:11:15,Wallet,Kolkata
1677,U167,P005,Earbuds,1,1999,2025-07-23 16:37:30,Netbanking,Hyderabad
1678,U083,P005,Earbuds,3,1999,2025-08-01 06:22:35,Credit Card,Kolkata
1679,U123,P003,Power Bank,1,999,2025-07-14 08:18:30,Wallet,Delhi
1680,U082,P003,Power Bank,3,999,2025-08-01 05:44:49,Wallet,Chennai
1681,U148,P007,Screen Guard,1,199,2025-07-29 10:41:54,Netbanking,Chennai
1682,U097,P003,Power Bank,2,999,2025-07-30 01:14:37,Netbanking,Delhi
1683,U030,P005,Earbuds,1,1999,2025-07-14 07:13:13,COD,Pune
1684,U140,P002,Mobile Cover,3,299,2025-07-06 01:58:51,COD,Pune
1685,U007,P006,Charger,2,699,2025-07-27 06:58:27,Credit Card,Hyderabad
1686,U113,P007,Screen Guard,2,199,2025-07-19 17:09:51,UPI,Chennai
1687,U105,P006,Charger,2,699,2025-07-27 05:01:46,Credit Card,Hyderabad
1688,U163,P003,Power Bank,1,999,2025-07-06 07:57:09,Netbanking,Bengaluru
1689,U169,P002,Mobile Cover,3,299,2025-07-30 00:04:54,Wallet,Hyderabad
1690,U097,P001,Bluetooth Speaker,2,1499,2025-07-27 04:04:16,COD,Delhi
1691,U123,P005,Earbuds,2,1999,2025-07-20 12:15:41,COD,Delhi
1692,U130,P007,Screen Guard,3,199,2025-08-03 06:17:27,Wallet,Pune
1693,U140,P001,Bluetooth Speaker,2,1499,2025-07-24 19:59:35,COD,Pune
1694,U153,P006,Charger,1,699,2025-07-20 08:47:32,UPI,Kolkata
1695,U197,P002,Mobile Cover,3,299,2025-07-19 17:30:19,Netbanking,Pune
1696,U043,P006,Charger,3,699,2025-07-09 00:00:51,UPI,Mumbai
1697,U145,P006,Charger,3,699,2025-07-14 22:30:51,Wallet,Pune
1698,U193,P003,Power Bank,2,999,2025-07-23 03:02:08,UPI,Kolkata
1699,U003,P001,Bluetooth Speaker,2,1499,2025-07-24 07:09:36,Credit Card,Pune
1700,U131,P006,Charger,3,699,2025-07-28 07:07:44,COD,Bengaluru
1701,U149,P006,Charger,3,699,2025-07-17 01:28:03,Credit Card,Mumbai
1702,U115,P003,Power Bank,2,999,2025-07-18 11:04:40,Wallet,Bengaluru
1703,U198,P006,Charger,3,699,2025-07-22 06:45:49,COD,Chennai
1704,U039,P003,Power Bank,1,999,2025-07-06 10:31:32,Wallet,Pune
1705,U027,P003,Power Bank,2,999,2025-07-13 14:09:05,UPI,Hyderabad
1706,U030,P007,Screen Guard,3,199,2025-07-25 07:42:21,Credit Card,Pune
1707,U090,P003,Power Bank,2,999,2025-07-23 19:10:09,Wallet,Kolkata
1708,U053,P005,Earbuds,2,1999,2025-07-06 12:31:10,Netbanking,Kolkata
1709,U122,P001,Bluetooth Speaker,2,1499,2025-07-27 02:35:43,Wallet,Pune
1710,U082,P001,Bluetooth Speaker,2,1499,2025-07-19 15:04:55,UPI,Chennai
1711,U182,P001,Bluetooth Speaker,1,1499,2025-07-09 12:29:37,Netbanking,Chennai
1712,U166,P001,Bluetooth Speaker,3,1499,2025-07-10 03:27:28,Credit Card,Pune
1713,U190,P002,Mobile Cover,3,299,2025-07-10 10:15:05,Credit Card,Kolkata
1714,U142,P002,Mobile Cover,2,299,2025-07-07 23:34:27,COD,Hyderabad
1715,U110,P004,Smart Watch,1,3499,2025-07-13 08:28:13,Wallet,Delhi
1716,U162,P002,Mobile Cover,1,299,2025-08-01 15:35:13,Wallet,Delhi
1717,U102,P001,Bluetooth Speaker,3,1499,2025-07-29 19:07:17,COD,Hyderabad
1718,U051,P004,Smart Watch,3,3499,2025-07-06 23:10:48,Wallet,Pune
1719,U100,P001,Bluetooth Speaker,3,1499,2025-07-11 20:43:37,Credit Card,Pune
1720,U053,P003,Power Bank,3,999,2025-07-27 01:14:01,UPI,Kolkata
1721,U148,P001,Bluetooth Speaker,3,1499,2025-07-19 15:30:58,Credit Card,Chennai
1722,U094,P003,Power Bank,1,999,2025-07-28 18:30:31,Wallet,Mumbai
1723,U030,P003,Power Bank,3,999,2025-07-12 05:43:33,Wallet,Pune
1724,U136,P006,Charger,2,699,2025-07-08 14:27:34,COD,Kolkata
1725,U100,P005,Earbuds,2,1999,2025-07-12 03:53:20,COD,Pune
1726,U030,P003,Power Bank,2,999,2025-07-19 06:02:42,Wallet,Pune
1727,U159,P002,Mobile Cover,3,299,2025-07-09 16:18:54,Netbanking,Delhi
1728,U158,P005,Earbuds,1,1999,2025-07-31 10:07:47,Credit Card,Bengaluru
1729,U081,P001,Bluetooth Speaker,1,1499,2025-08-01 13:58:47,Netbanking,Pune
1730,U030,P002,Mobile Cover,2,299,2025-07-13 21:56:28,Credit Card,Pune
1731,U131,P004,Smart Watch,2,3499,2025-07-24 01:36:35,COD,Bengaluru
1732,U036,P005,Earbuds,2,1999,2025-07-27 18:35:07,Wallet,Chennai
1733,U048,P004,Smart Watch,3,3499,2025-07-23 13:50:42,COD,Kolkata
1734,U178,P006,Charger,1,699,2025-07-07 14:01:24,COD,Delhi
1735,U043,P004,Smart Watch,2,3499,2025-08-04 02:50:38,Credit Card,Mumbai
1736,U048,P003,Power Bank,2,999,2025-08-02 07:05:18,COD,Kolkata
1737,U014,P007,Screen Guard,2,199,2025-07-14 20:06:06,UPI,Delhi
1738,U125,P002,Mobile Cover,1,299,2025-07-30 06:22:00,Wallet,Delhi
1739,U144,P005,Earbuds,3,1999,2025-07-12 13:52:13,Wallet,Chennai
1740,U105,P006,Charger,2,699,2025-07-11 09:12:34,Wallet,Hyderabad
1741,U182,P007,Screen Guard,2,199,2025-08-01 09:42:15,Wallet,Chennai
1742,U043,P001,Bluetooth Speaker,3,1499,2025-07-31 21:09:03,UPI,Mumbai
1743,U195,P002,Mobile Cover,2,299,2025-07-23 20:44:11,UPI,Delhi
1744,U071,P002,Mobile Cover,3,299,2025-07-10 00:33:05,Netbanking,Hyderabad
1745,U044,P007,Screen Guard,2,199,2025-07-06 22:56:38,COD,Kolkata
1746,U191,P007,Screen Guard,2,199,2025-08-02 02:19:42,COD,Mumbai
1747,U131,P001,Bluetooth Speaker,3,1499,2025-07-07 08:03:21,UPI,Bengaluru
1748,U069,P007,Screen Guard,3,199,2025-07-23 00:29:24,Netbanking,Bengaluru
1749,U139,P007,Screen Guard,1,199,2025-07-30 12:53:49,Wallet,Delhi
1750,U140,P002,Mobile Cover,2,299,2025-07-30 20:42:32,UPI,Pune
1751,U189,P007,Screen Guard,3,199,2025-07-10 13:16:37,Credit Card,Bengaluru
1752,U077,P007,Screen Guard,1,199,2025-07-23 10:47:40,Wallet,Pune
1753,U068,P003,Power Bank,1,999,2025-07-17 06:41:39,Wallet,Chennai
1754,U031,P007,Screen Guard,1,199,2025-07-12 00:44:01,Credit Card,Pune
1755,U189,P005,Earbuds,3,1999,2025-07-31 02:04:56,Netbanking,Bengaluru
1756,U182,P005,Earbuds,3,1999,2025-07-29 07:27:24,Wallet,Chennai
1757,U043,P005,Earbuds,1,1999,2025-07-20 16:20:42,Credit Card,Mumbai
1758,U053,P007,Screen Guard,1,199,2025-07-16 01:32:01,COD,Kolkata
1759,U090,P005,Earbuds,2,1999,2025-07-16 10:07:00,COD,Kolkata
1760,U138,P002,Mobile Cover,2,299,2025-07-16 02:37:19,Netbanking,Delhi
1761,U075,P005,Earbuds,2,1999,2025-07-11 20:15:19,COD,Kolkata
1762,U174,P007,Screen Guard,1,199,2025-07-21 02:04:14,Credit Card,Chennai
1763,U193,P007,Screen Guard,2,199,2025-07-23 16:22:24,UPI,Kolkata
1764,U071,P007,Screen Guard,3,199,2025-07-13 11:00:40,Credit Card,Hyderabad
1765,U180,P007,Screen Guard,1,199,2025-07-17 11:08:54,Credit Card,Mumbai
1766,U038,P006,Charger,2,699,2025-07-28 11:17:18,Credit Card,Mumbai
1767,U195,P007,Screen Guard,3,199,2025-07-22 16:56:41,Wallet,Delhi
1768,U126,P002,Mobile Cover,3,299,2025-07-12 13:36:30,Netbanking,Pune
1769,U161,P004,Smart Watch,2,3499,2025-07-14 04:32:10,Wallet,Chennai
1770,U020,P006,Charger,1,699,2025-07-12 07:23:08,Wallet,Bengaluru
1771,U132,P006,Charger,2,699,2025-08-02 12:48:22,Netbanking,Kolkata
1772,U117,P004,Smart Watch,2,3499,2025-07-06 19:23:13,COD,Delhi
1773,U001,P007,Screen Guard,3,199,2025-07-27 18:22:04,UPI,Bengaluru
1774,U188,P004,Smart Watch,3,3499,2025-07-20 22:20:51,Netbanking,Mumbai
1775,U017,P007,Screen Guard,3,199,2025-07-28 03:47:47,Wallet,Bengaluru
1776,U056,P004,Smart Watch,1,3499,2025-07-14 10:05:05,Wallet,Hyderabad
1777,U069,P003,Power Bank,2,999,2025-07-20 20:40:37,Netbanking,Bengaluru
1778,U141,P005,Earbuds,1,1999,2025-07-18 01:22:34,COD,Kolkata
1779,U125,P007,Screen Guard,2,199,2025-07-07 16:46:40,UPI,Delhi
1780,U012,P001,Bluetooth Speaker,3,1499,2025-07-21 19:26:15,Wallet,Kolkata
1781,U005,P001,Bluetooth Speaker,1,1499,2025-07-06 03:14:27,Wallet,Bengaluru
1782,U117,P001,Bluetooth Speaker,2,1499,2025-07-18 21:50:20,Credit Card,Delhi
1783,U177,P002,Mobile Cover,3,299,2025-07-29 05:25:01,Netbanking,Kolkata
1784,U041,P007,Screen Guard,2,199,2025-07-28 00:35:27,UPI,Mumbai
1785,U168,P003,Power Bank,2,999,2025-07-13 00:31:34,UPI,Delhi
1786,U096,P006,Charger,3,699,2025-08-03 11:01:37,Credit Card,Chennai
1787,U014,P004,Smart Watch,3,3499,2025-07-11 14:31:42,Netbanking,Delhi
1788,U186,P006,Charger,1,699,2025-07-14 07:07:41,Wallet,Pune
1789,U168,P001,Bluetooth Speaker,3,1499,2025-08-03 08:10:03,UPI,Delhi
1790,U001,P002,Mobile Cover,2,299,2025-07-20 00:44:31,UPI,Bengaluru
1791,U034,P005,Earbuds,1,1999,2025-07-31 17:09:33,COD,Mumbai
1792,U175,P004,Smart Watch,1,3499,2025-07-25 01:24:47,UPI,Chennai
1793,U179,P003,Power Bank,1,999,2025-07-27 14:38:27,Wallet,Bengaluru
1794,U178,P002,Mobile Cover,2,299,2025-08-03 18:56:48,UPI,Delhi
1795,U059,P004,Smart Watch,1,3499,2025-07-15 21:44:48,UPI,Bengaluru
1796,U027,P003,Power Bank,2,999,2025-08-03 02:56:00,Netbanking,Hyderabad
1797,U036,P004,Smart Watch,1,3499,2025-07-22 07:13:52,Credit Card,Chennai
1798,U018,P005,Earbuds,3,1999,2025-08-02 12:17:41,UPI,Kolkata
1799,U157,P006,Charger,1,699,2025-07-11 06:29:16,Wallet,Mumbai
1800,U090,P006,Charger,1,699,2025-08-03 06:27:45,Credit Card,Kolkata
1801,U106,P005,Earbuds,3,1999,2025-07-18 22:54:17,Wallet,Chennai
1802,U056,P001,Bluetooth Speaker,1,1499,2025-07-10 01:22:20,Credit Card,Hyderabad
1803,U193,P001,Bluetooth Speaker,3,1499,2025-07-22 12:52:34,Wallet,Kolkata
1804,U090,P004,Smart Watch,2,3499,2025-07-09 13:20:49,Credit Card,Kolkata
1805,U064,P003,Power Bank,3,999,2025-07-28 11:54:04,UPI,Hyderabad
1806,U064,P005,Earbuds,3,1999,2025-07-08 10:23:59,COD,Hyderabad
1807,U185,P005,Earbuds,2,1999,2025-08-01 14:12:30,UPI,Chennai
1808,U169,P003,Power Bank,1,999,2025-07-24 09:29:33,COD,Hyderabad
1809,U156,P005,Earbuds,1,1999,2025-07-18 13:51:03,Wallet,Bengaluru
1810,U076,P006,Charger,1,699,2025-07-30 12:00:34,Credit Card,Hyderabad
1811,U127,P004,Smart Watch,1,3499,2025-08-01 11:46:20,Credit Card,Pune
1812,U128,P006,Charger,3,699,2025-08-02 07:00:09,UPI,Hyderabad
1813,U136,P001,Bluetooth Speaker,2,1499,2025-07-08 07:17:19,Netbanking,Kolkata
1814,U034,P004,Smart Watch,3,3499,2025-07-19 21:14:15,Wallet,Mumbai
1815,U094,P005,Earbuds,3,1999,2025-07-09 09:50:38,Credit Card,Mumbai
1816,U196,P004,Smart Watch,1,3499,2025-07-17 00:17:48,UPI,Kolkata
1817,U151,P001,Bluetooth Speaker,1,1499,2025-07-19 06:46:47,Netbanking,Mumbai
1818,U056,P001,Bluetooth Speaker,1,1499,2025-07-18 13:28:51,Wallet,Hyderabad
1819,U130,P003,Power Bank,3,999,2025-07-08 17:28:55,COD,Pune
1820,U197,P004,Smart Watch,2,3499,2025-07-18 14:19:07,Wallet,Pune
1821,U022,P006,Charger,3,699,2025-07-25 12:48:03,COD,Kolkata
1822,U158,P002,Mobile Cover,2,299,2025-07-19 17:33:02,UPI,Bengaluru
1823,U080,P001,Bluetooth Speaker,3,1499,2025-07-14 05:35:12,Credit Card,Mumbai
1824,U040,P005,Earbuds,2,1999,2025-07-26 03:36:43,Wallet,Hyderabad
1825,U151,P006,Charger,3,699,2025-07-05 13:04:59,UPI,Mumbai
1826,U080,P006,Charger,2,699,2025-07-26 21:20:32,Credit Card,Mumbai
1827,U015,P002,Mobile Cover,1,299,2025-07-16 10:26:03,Wallet,Kolkata
1828,U030,P004,Smart Watch,3,3499,2025-07-30 16:32:05,COD,Pune
1829,U015,P003,Power Bank,3,999,2025-07-20 23:41:04,Credit Card,Kolkata
1830,U031,P001,Bluetooth Speaker,3,1499,2025-07-21 01:11:32,Credit Card,Pune
1831,U180,P001,Bluetooth Speaker,1,1499,2025-08-01 13:05:01,Wallet,Mumbai
1832,U089,P005,Earbuds,3,1999,2025-07-11 08:00:53,Netbanking,Kolkata
1833,U043,P003,Power Bank,1,999,2025-07-10 09:54:21,Netbanking,Mumbai
1834,U188,P001,Bluetooth Speaker,1,1499,2025-07-27 18:32:17,Netbanking,Mumbai
1835,U110,P003,Power Bank,3,999,2025-07-22 03:29:48,UPI,Delhi
1836,U068,P006,Charger,3,699,2025-07-26 13:25:11,UPI,Chennai
1837,U128,P004,Smart Watch,3,3499,2025-07-06 17:47:25,Netbanking,Hyderabad
1838,U015,P004,Smart Watch,3,3499,2025-07-09 12:32:07,Credit Card,Kolkata
1839,U095,P002,Mobile Cover,2,299,2025-07-25 06:10:34,UPI,Mumbai
1840,U147,P006,Charger,3,699,2025-07-31 12:58:07,UPI,Delhi
1841,U059,P006,Charger,3,699,2025-08-02 04:02:20,UPI,Bengaluru
1842,U012,P007,Screen Guard,1,199,2025-08-03 21:16:21,Credit Card,Kolkata
1843,U012,P004,Smart Watch,2,3499,2025-07-08 06:39:11,Wallet,Kolkata
1844,U039,P002,Mobile Cover,1,299,2025-07-18 22:53:22,COD,Pune
1845,U183,P006,Charger,3,699,2025-07-25 23:37:05,Wallet,Chennai
1846,U058,P003,Power Bank,1,999,2025-07-18 09:15:08,Wallet,Kolkata
1847,U185,P003,Power Bank,2,999,2025-07-26 10:49:20,UPI,Chennai
1848,U147,P003,Power Bank,1,999,2025-07-17 19:05:33,COD,Delhi
1849,U173,P001,Bluetooth Speaker,1,1499,2025-07-07 17:14:30,Credit Card,Delhi
1850,U133,P001,Bluetooth Speaker,2,1499,2025-07-11 20:07:45,UPI,Mumbai
1851,U120,P007,Screen Guard,2,199,2025-07-09 00:17:30,Netbanking,Hyderabad
1852,U084,P001,Bluetooth Speaker,3,1499,2025-07-26 22:50:12,Wallet,Bengaluru
1853,U003,P003,Power Bank,1,999,2025-07-29 03:37:14,Netbanking,Pune
1854,U145,P007,Screen Guard,2,199,2025-07-07 11:41:05,COD,Pune
1855,U063,P004,Smart Watch,2,3499,2025-07-18 06:04:04,COD,Hyderabad
1856,U127,P007,Screen Guard,1,199,2025-07-08 10:45:54,COD,Pune
1857,U195,P007,Screen Guard,1,199,2025-07-20 00:17:49,Credit Card,Delhi
1858,U002,P004,Smart Watch,1,3499,2025-07-11 05:44:57,Credit Card,Mumbai
1859,U139,P003,Power Bank,3,999,2025-07-15 20:59:17,UPI,Delhi
1860,U086,P001,Bluetooth Speaker,3,1499,2025-07-15 14:53:03,Wallet,Mumbai
1861,U189,P006,Charger,2,699,2025-08-01 16:44:46,UPI,Bengaluru
1862,U053,P005,Earbuds,1,1999,2025-07-28 15:16:46,Wallet,Kolkata
1863,U126,P001,Bluetooth Speaker,1,1499,2025-07-26 22:39:54,Netbanking,Pune
1864,U024,P001,Bluetooth Speaker,1,1499,2025-07-27 03:14:25,COD,Pune
1865,U106,P006,Charger,2,699,2025-07-18 05:37:35,Wallet,Chennai
1866,U192,P001,Bluetooth Speaker,3,1499,2025-07-16 18:07:53,UPI,Kolkata
1867,U130,P002,Mobile Cover,3,299,2025-07-18 01:42:48,Wallet,Pune
1868,U020,P005,Earbuds,3,1999,2025-07-30 21:49:39,UPI,Bengaluru
1869,U112,P006,Charger,1,699,2025-07-24 20:15:11,Credit Card,Mumbai
1870,U075,P003,Power Bank,2,999,2025-07-13 11:20:12,Wallet,Kolkata
1871,U180,P007,Screen Guard,3,199,2025-07-10 07:30:16,Netbanking,Mumbai
1872,U082,P004,Smart Watch,2,3499,2025-07-12 23:56:30,Credit Card,Chennai
1873,U020,P002,Mobile Cover,1,299,2025-07-16 13:08:22,COD,Bengaluru
1874,U028,P002,Mobile Cover,1,299,2025-07-15 02:11:59,Credit Card,Hyderabad
1875,U116,P004,Smart Watch,2,3499,2025-07-19 12:20:15,Wallet,Hyderabad
1876,U031,P005,Earbuds,2,1999,2025-07-08 15:22:58,Credit Card,Pune
1877,U116,P003,Power Bank,2,999,2025-07-23 18:27:45,Netbanking,Hyderabad
1878,U031,P001,Bluetooth Speaker,1,1499,2025-07-23 15:36:04,Netbanking,Pune
1879,U181,P006,Charger,3,699,2025-07-17 23:12:48,UPI,Bengaluru
1880,U056,P007,Screen Guard,2,199,2025-07-27 03:43:16,Credit Card,Hyderabad
1881,U024,P006,Charger,1,699,2025-07-31 22:21:12,Netbanking,Pune
1882,U102,P005,Earbuds,1,1999,2025-07-06 18:05:36,Netbanking,Hyderabad
1883,U067,P007,Screen Guard,1,199,2025-07-28 14:54:00,UPI,Pune
1884,U104,P007,Screen Guard,2,199,2025-07-23 19:13:21,COD,Kolkata
1885,U192,P005,Earbuds,1,1999,2025-07-16 14:41:54,UPI,Kolkata
1886,U119,P001,Bluetooth Speaker,1,1499,2025-07-17 03:31:11,UPI,Chennai
1887,U004,P001,Bluetooth Speaker,1,1499,2025-07-12 19:12:05,Credit Card,Hyderabad
1888,U051,P007,Screen Guard,2,199,2025-07-07 11:11:52,Netbanking,Pune
1889,U176,P006,Charger,3,699,2025-08-02 20:18:37,UPI,Pune
1890,U150,P005,Earbuds,2,1999,2025-07-15 18:37:35,UPI,Delhi
1891,U006,P001,Bluetooth Speaker,1,1499,2025-07-28 10:46:54,Wallet,Mumbai
1892,U033,P001,Bluetooth Speaker,2,1499,2025-07-09 10:15:29,UPI,Chennai
1893,U011,P004,Smart Watch,1,3499,2025-07-13 22:31:18,Credit Card,Delhi
1894,U147,P004,Smart Watch,3,3499,2025-07-23 16:12:47,Wallet,Delhi
1895,U128,P001,Bluetooth Speaker,2,1499,2025-07-21 16:18:58,Wallet,Hyderabad
1896,U045,P003,Power Bank,1,999,2025-07-14 21:52:19,Credit Card,Chennai
1897,U071,P003,Power Bank,2,999,2025-07-10 22:09:37,Credit Card,Hyderabad
1898,U009,P005,Earbuds,3,1999,2025-07-13 03:42:15,COD,Kolkata
1899,U063,P006,Charger,2,699,2025-07-23 19:04:20,Wallet,Hyderabad
1900,U106,P005,Earbuds,2,1999,2025-07-23 19:31:53,UPI,Chennai
1901,U023,P003,Power Bank,2,999,2025-07-27 21:06:47,Credit Card,Chennai
1902,U108,P002,Mobile Cover,3,299,2025-08-02 08:53:26,COD,Hyderabad
1903,U064,P006,Charger,3,699,2025-08-02 17:39:22,UPI,Hyderabad
1904,U098,P007,Screen Guard,3,199,2025-07-15 13:25:48,Netbanking,Mumbai
1905,U123,P005,Earbuds,2,1999,2025-08-01 17:57:58,Netbanking,Delhi
1906,U145,P005,Earbuds,2,1999,2025-07-05 18:46:18,Wallet,Pune
1907,U070,P002,Mobile Cover,1,299,2025-07-05 14:20:50,Netbanking,Bengaluru
1908,U153,P002,Mobile Cover,1,299,2025-07-09 10:25:14,Netbanking,Kolkata
1909,U015,P007,Screen Guard,2,199,2025-07-21 21:38:04,COD,Kolkata
1910,U092,P007,Screen Guard,3,199,2025-07-23 00:31:50,Credit Card,Bengaluru
1911,U041,P001,Bluetooth Speaker,1,1499,2025-07-09 09:13:11,Credit Card,Mumbai
1912,U069,P005,Earbuds,3,1999,2025-07-28 21:24:02,UPI,Bengaluru
1913,U196,P002,Mobile Cover,3,299,2025-07-18 06:10:55,Wallet,Kolkata
1914,U091,P007,Screen Guard,1,199,2025-07-05 18:07:26,Credit Card,Bengaluru
1915,U061,P005,Earbuds,2,1999,2025-07-24 11:02:07,Netbanking,Kolkata
1916,U152,P001,Bluetooth Speaker,3,1499,2025-07-21 16:26:28,Netbanking,Chennai
1917,U146,P005,Earbuds,1,1999,2025-07-11 21:54:09,COD,Kolkata
1918,U049,P007,Screen Guard,2,199,2025-07-13 18:25:09,COD,Bengaluru
1919,U080,P002,Mobile Cover,2,299,2025-07-16 04:49:46,UPI,Mumbai
1920,U024,P001,Bluetooth Speaker,1,1499,2025-07-06 06:40:59,COD,Pune
1921,U057,P001,Bluetooth Speaker,3,1499,2025-07-10 16:37:01,Wallet,Bengaluru
1922,U001,P003,Power Bank,3,999,2025-07-29 07:48:10,Credit Card,Bengaluru
1923,U034,P003,Power Bank,3,999,2025-08-02 12:22:11,Credit Card,Mumbai
1924,U083,P001,Bluetooth Speaker,1,1499,2025-07-18 14:41:57,Credit Card,Kolkata
1925,U151,P006,Charger,1,699,2025-07-18 10:15:15,UPI,Mumbai
1926,U135,P007,Screen Guard,2,199,2025-07-11 08:59:57,UPI,Bengaluru
1927,U096,P006,Charger,3,699,2025-07-19 02:04:42,Wallet,Chennai
1928,U151,P001,Bluetooth Speaker,2,1499,2025-07-14 17:13:30,Netbanking,Mumbai
1929,U083,P002,Mobile Cover,1,299,2025-07-06 17:31:58,Wallet,Kolkata
1930,U164,P004,Smart Watch,3,3499,2025-07-11 06:46:02,Netbanking,Delhi
1931,U045,P006,Charger,3,699,2025-07-06 06:32:26,COD,Chennai
1932,U092,P002,Mobile Cover,3,299,2025-07-27 21:47:09,COD,Bengaluru
1933,U045,P004,Smart Watch,2,3499,2025-07-27 12:07:31,Netbanking,Chennai
1934,U033,P002,Mobile Cover,3,299,2025-07-14 08:45:06,UPI,Chennai
1935,U180,P005,Earbuds,2,1999,2025-08-03 11:06:50,COD,Mumbai
1936,U009,P002,Mobile Cover,3,299,2025-07-28 07:45:47,Netbanking,Kolkata
1937,U157,P002,Mobile Cover,3,299,2025-07-23 06:59:33,COD,Mumbai
1938,U027,P004,Smart Watch,1,3499,2025-07-19 04:05:23,Netbanking,Hyderabad
1939,U191,P001,Bluetooth Speaker,1,1499,2025-07-16 19:20:32,Netbanking,Mumbai
1940,U082,P002,Mobile Cover,3,299,2025-07-05 19:20:52,UPI,Chennai
1941,U182,P006,Charger,3,699,2025-07-09 10:18:35,Netbanking,Chennai
1942,U115,P001,Bluetooth Speaker,2,1499,2025-07-05 18:48:14,Credit Card,Bengaluru
1943,U064,P006,Charger,1,699,2025-07-20 05:41:58,Netbanking,Hyderabad
1944,U066,P007,Screen Guard,1,199,2025-07-22 19:46:10,UPI,Pune
1945,U013,P004,Smart Watch,2,3499,2025-08-01 15:10:48,Wallet,Bengaluru
1946,U043,P004,Smart Watch,2,3499,2025-08-03 07:05:32,Wallet,Mumbai
1947,U090,P005,Earbuds,2,1999,2025-07-26 01:58:09,UPI,Kolkata
1948,U123,P007,Screen Guard,3,199,2025-08-03 23:11:00,Credit Card,Delhi
1949,U042,P004,Smart Watch,1,3499,2025-07-11 00:57:17,UPI,Bengaluru
